Station;minimo;maximo;media;desvest;varianza
16035030;966.9;981.5;974.4251985;2.065930118;4.268067251
16040050;804.5;813.7;809.4802381;1.310411257;1.717177663
16055120;0.3;3277.9;818.5818025;115.598514;13363.01644
17015010;499.4;1026.5;1009.335433;23.74439576;563.7963299
17017001;-3221.2;1199.7;1007.32778;63.84240785;4075.853041
17025020;0.1;1016.8;992.24752;129.1055906;16668.25352
17035010;-7060;7531.9;63.59409831;476.8817858;227416.2376
21015030;822;833.1;827.7903283;1.754666746;3.078855389
21015050;-2641.6;3277.8;817.6474653;104.0255541;10821.3159
21015070;-3209.2;3277.9;931.9970884;168.2833886;28319.29887
21025030;819.3;923.6;864.4649153;18.20290957;331.3459169
21035040;891.8;905.8;898.7833216;2.101606334;4.416749183
21045010;918.9;927.4;923.2282443;1.881295577;3.539273048
21050060;839.8;852.3;846.1639745;1.908191955;3.641196537
21050090;839.1;851.4;845.0284232;1.815908477;3.297523597
21055020;891.8;901.6;897.696976;1.841144588;3.389813393
21065040;752.1;877.6;871.4003259;2.281047578;5.203178054
21085030;894;902.4;898.8807735;1.701920265;2.896532587
21095010;948.4;959.1;954.1232836;2.072227524;4.29412691
21105030;895.5;909.1;902.6702044;2.026729089;4.107630798
21105040;928.2;942.9;936.2264553;2.304349463;5.310026448
21105050;934.8;949.8;943.2168374;2.375411164;5.642578198
21115010;25.4;3277.8;960.6551757;49.72504042;2472.579645
21115100;877.5;884.4;881.1801325;1.541601759;2.376535982
21115180;0.1;3277.8;949.2805222;17.31311703;299.7440215
21125010;857.4;869.3;863.3566162;1.796462402;3.227277163
21130050;957.4;971.7;965.0094597;2.444438083;5.975277542
21135020;965.2;980.9;973.4682546;2.49954566;6.247728508
21140120;847.3;858.1;852.9141224;1.737878603;3.020222038
21145080;845.9;857.8;852.7305509;1.732751342;3.002427214
